/
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2476_noisy.wav	51827	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2476_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2477_noisy.wav	26112	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2477_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2478_noisy.wav	189312	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2478_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2479_noisy.wav	85632	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2479_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_247_clean.wav	41088	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_247_clean.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2480_noisy.wav	162048	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2480_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2481_noisy.wav	47616	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2481_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2482_noisy.wav	13375	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2482_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2483_noisy.wav	50304	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2483_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2484_noisy.wav	69888	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2484_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2485_noisy.wav	22570	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2485_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2486_noisy.wav	19226	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2486_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2487_noisy.wav	27648	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2487_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2488_noisy.wav	62976	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2488_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2489_noisy.wav	17554	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2489_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_248_clean.wav	39936	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_248_clean.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2490_noisy.wav	47616	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2490_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2491_noisy.wav	69120	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2491_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2492_noisy.wav	20352	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2492_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2493_noisy.wav	80256	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2493_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2494_noisy.wav	23406	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2494_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2495_noisy.wav	70217	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2495_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2496_noisy.wav	24242	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2496_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2497_noisy.wav	98304	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2497_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2498_noisy.wav	17136	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2498_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2499_noisy.wav	79830	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2499_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_249_clean.wav	190464	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_249_clean.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_24_clean.wav	107834	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_24_clean.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2500_noisy.wav	172800	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2500_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2501_noisy.wav	12539	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2501_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2502_noisy.wav	23824	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2502_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2503_noisy.wav	302592	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2503_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2504_noisy.wav	33855	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2504_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2505_noisy.wav	32183	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2505_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2506_noisy.wav	19968	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2506_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2507_noisy.wav	154752	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2507_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2508_noisy.wav	41088	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2508_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2509_noisy.wav	14592	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2509_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_250_clean.wav	14208	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_250_clean.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2510_noisy.wav	51072	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2510_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2511_noisy.wav	73143	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2511_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2512_noisy.wav	15465	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2512_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2513_noisy.wav	12672	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2513_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2514_noisy.wav	36864	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2514_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2515_noisy.wav	75264	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2515_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2516_noisy.wav	17554	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2516_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2517_noisy.wav	500736	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2517_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2518_noisy.wav	27585	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2518_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2519_noisy.wav	7520	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2519_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_251_clean.wav	93696	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_251_clean.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2520_noisy.wav	28800	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2520_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2521_noisy.wav	14976	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2521_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2522_noisy.wav	524160	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2522_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2523_noisy.wav	54144	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2523_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2524_noisy.wav	66432	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2524_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2525_noisy.wav	27264	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2525_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2526_noisy.wav	17972	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2526_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2527_noisy.wav	24242	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2527_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2528_noisy.wav	83174	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2528_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2529_noisy.wav	9216	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2529_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_252_clean.wav	126224	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_252_clean.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2530_noisy.wav	21316	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2530_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2531_noisy.wav	34944	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2531_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2532_noisy.wav	10752	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2532_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2533_noisy.wav	220032	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2533_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2534_noisy.wav	31104	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2534_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2535_noisy.wav	32256	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2535_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2536_noisy.wav	44928	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2536_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2537_noisy.wav	16512	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2537_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2538_noisy.wav	34176	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2538_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2539_noisy.wav	66038	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2539_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_253_clean.wav	89861	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_253_clean.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2540_noisy.wav	34273	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2540_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2541_noisy.wav	43776	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2541_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2542_noisy.wav	16128	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2542_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2543_noisy.wav	53376	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2543_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2544_noisy.wav	34273	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2544_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2545_noisy.wav	54528	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2545_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2546_noisy.wav	66038	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2546_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2547_noisy.wav	52608	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2547_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2548_noisy.wav	77952	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2548_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2549_noisy.wav	83712	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2549_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_254_clean.wav	142524	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_254_clean.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2550_noisy.wav	16512	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2550_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2551_noisy.wav	118272	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2551_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2552_noisy.wav	122496	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2552_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2553_noisy.wav	18808	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2553_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2554_noisy.wav	27585	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2554_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2555_noisy.wav	26332	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2555_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2556_noisy.wav	36781	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2556_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2557_noisy.wav	52245	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2557_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2558_noisy.wav	18048	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2558_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2559_noisy.wav	62276	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2559_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_255_clean.wav	282240	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_255_clean.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2560_noisy.wav	46080	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2560_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2561_noisy.wav	22272	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2561_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2562_noisy.wav	17136	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2562_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2563_noisy.wav	9216	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2563_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2564_noisy.wav	30511	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2564_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2565_noisy.wav	101376	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2565_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2566_noisy.wav	150912	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2566_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2567_noisy.wav	27167	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2567_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2568_noisy.wav	63112	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2568_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2569_noisy.wav	22988	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2569_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_256_clean.wav	61056	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_256_clean.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2570_noisy.wav	17664	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2570_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2571_noisy.wav	89088	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2571_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2572_noisy.wav	15360	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2572_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2573_noisy.wav	91008	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2573_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2574_noisy.wav	25078	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2574_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2575_noisy.wav	10449	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2575_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2576_noisy.wav	29184	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2576_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2577_noisy.wav	59520	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2577_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2578_noisy.wav	24960	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2578_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2579_noisy.wav	97920	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2579_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_257_clean.wav	54753	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_257_clean.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2580_noisy.wav	19968	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2580_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2581_noisy.wav	17554	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2581_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2582_noisy.wav	64128	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2582_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2583_noisy.wav	62976	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2583_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2584_noisy.wav	15465	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2584_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2585_noisy.wav	20062	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2585_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2586_noisy.wav	13375	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2586_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2587_noisy.wav	7936	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2587_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2588_noisy.wav	8352	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2588_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2589_noisy.wav	60186	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2589_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_258_clean.wav	91533	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_258_clean.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2590_noisy.wav	12121	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2590_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2591_noisy.wav	18390	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2591_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2592_noisy.wav	52608	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2592_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2593_noisy.wav	12121	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2593_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2594_noisy.wav	18816	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2594_noisy.wav.npy
